split,file,area_ratio
train,COD10K-NonCAM-3-Flying-1103.png,0.0
train,COD10K-NonCAM-3-Flying-1705.png,0.0
train,COD10K-NonCAM-5-Background-2-Ocean-3154.png,0.0
train,COD10K-NonCAM-4-Terrestial-2956.png,0.0
train,COD10K-NonCAM-5-Background-2-Ocean-3238.png,0.0
train,COD10K-NonCAM-3-Flying-1371.png,0.0
train,COD10K-NonCAM-4-Terrestial-2492.png,0.0
train,COD10K-NonCAM-2-Aquatic-428.png,0.0
train,COD10K-NonCAM-4-Terrestial-2051.png,0.0
train,COD10K-NonCAM-4-Terrestial-2144.png,0.0
train,COD10K-NonCAM-5-Background-4-Sky-4338.png,0.0
train,COD10K-NonCAM-2-Aquatic-876.png,0.0
train,COD10K-NonCAM-2-Aquatic-335.png,0.0
train,COD10K-NonCAM-5-Background-2-Ocean-3570.png,0.0
train,COD10K-NonCAM-5-Background-4-Sky-4249.png,0.0
train,COD10K-NonCAM-4-Terrestial-2804.png,0.0
train,COD10K-NonCAM-2-Aquatic-438.png,0.0
train,COD10K-NonCAM-1-Amphibian-69.png,0.0
train,COD10K-NonCAM-3-Flying-1828.png,0.0
train,COD10K-NonCAM-5-Background-5-Vegetation-4871.png,0.0
train,COD10K-NonCAM-3-Flying-1689.png,0.0
train,COD10K-NonCAM-5-Background-1-Indoor-3116.png,0.0
train,COD10K-NonCAM-1-Amphibian-79.png,0.0
train,COD10K-NonCAM-5-Background-5-Vegetation-4926.png,0.0
train,COD10K-NonCAM-2-Aquatic-433.png,0.0
train,COD10K-NonCAM-4-Terrestial-1984.png,0.0
train,COD10K-NonCAM-1-Amphibian-73.png,0.0
train,COD10K-NonCAM-5-Background-4-Sky-4282.png,0.0
train,COD10K-NonCAM-5-Background-4-Sky-4399.png,0.0
train,COD10K-NonCAM-2-Aquatic-861.png,0.0
train,COD10K-NonCAM-3-Flying-1813.png,0.0
train,COD10K-NonCAM-3-Flying-1065.png,0.0
train,COD10K-NonCAM-1-Amphibian-161.png,0.0
train,COD10K-NonCAM-2-Aquatic-469.png,0.0
train,COD10K-NonCAM-3-Flying-1865.png,0.0
train,COD10K-NonCAM-4-Terrestial-2393.png,0.0
train,COD10K-NonCAM-2-Aquatic-761.png,0.0
train,COD10K-NonCAM-3-Flying-1972.png,0.0
train,COD10K-NonCAM-5-Background-2-Ocean-3525.png,0.0
train,COD10K-NonCAM-4-Terrestial-1982.png,0.0
train,COD10K-NonCAM-5-Background-1-Indoor-3097.png,0.0
train,COD10K-NonCAM-2-Aquatic-687.png,0.0
train,COD10K-NonCAM-5-Background-5-Vegetation-4770.png,0.0
train,COD10K-NonCAM-4-Terrestial-2655.png,0.0
train,COD10K-NonCAM-2-Aquatic-561.png,0.0
train,COD10K-NonCAM-5-Background-5-Vegetation-4677.png,0.0
train,COD10K-NonCAM-4-Terrestial-2738.png,0.0
train,COD10K-NonCAM-3-Flying-975.png,0.0
train,COD10K-NonCAM-5-Background-2-Ocean-3255.png,0.0
train,COD10K-NonCAM-2-Aquatic-459.png,0.0
train,COD10K-NonCAM-5-Background-2-Ocean-3294.png,0.0
train,COD10K-NonCAM-5-Background-4-Sky-4477.png,0.0
train,COD10K-NonCAM-5-Background-3-Sand-4032.png,0.0
train,COD10K-NonCAM-2-Aquatic-628.png,0.0
train,COD10K-NonCAM-5-Background-5-Vegetation-4511.png,0.0
train,COD10K-NonCAM-4-Terrestial-2500.png,0.0
train,COD10K-NonCAM-3-Flying-1774.png,0.0
train,COD10K-NonCAM-3-Flying-1501.png,0.0
train,COD10K-NonCAM-3-Flying-1510.png,0.0
train,COD10K-NonCAM-3-Flying-1408.png,0.0
train,COD10K-NonCAM-5-Background-4-Sky-4347.png,0.0
train,COD10K-NonCAM-3-Flying-1416.png,0.0
train,COD10K-NonCAM-4-Terrestial-2335.png,0.0
train,COD10K-NonCAM-3-Flying-1286.png,0.0
train,COD10K-NonCAM-4-Terrestial-2497.png,0.0
train,COD10K-NonCAM-4-Terrestial-2084.png,0.0
train,COD10K-NonCAM-3-Flying-1854.png,0.0
train,COD10K-NonCAM-5-Background-5-Vegetation-4724.png,0.0
train,COD10K-NonCAM-3-Flying-1644.png,0.0
train,COD10K-NonCAM-5-Background-5-Vegetation-4825.png,0.0
train,COD10K-NonCAM-3-Flying-1873.png,0.0
train,COD10K-NonCAM-5-Background-5-Vegetation-4618.png,0.0
train,COD10K-NonCAM-4-Terrestial-2733.png,0.0
train,COD10K-NonCAM-3-Flying-1523.png,0.0
train,COD10K-NonCAM-4-Terrestial-2062.png,0.0
train,COD10K-NonCAM-3-Flying-1658.png,0.0
train,COD10K-NonCAM-5-Background-5-Vegetation-4870.png,0.0
train,COD10K-NonCAM-1-Amphibian-174.png,0.0
train,COD10K-NonCAM-5-Background-4-Sky-4205.png,0.0
train,COD10K-NonCAM-4-Terrestial-2377.png,0.0
train,COD10K-NonCAM-4-Terrestial-2463.png,0.0
train,COD10K-NonCAM-2-Aquatic-434.png,0.0
train,COD10K-NonCAM-4-Terrestial-2005.png,0.0
train,COD10K-NonCAM-5-Background-2-Ocean-3257.png,0.0
train,COD10K-NonCAM-3-Flying-1590.png,0.0
train,COD10K-NonCAM-1-Amphibian-104.png,0.0
train,COD10K-NonCAM-5-Background-2-Ocean-3424.png,0.0
train,COD10K-NonCAM-2-Aquatic-796.png,0.0
train,COD10K-NonCAM-5-Background-4-Sky-4374.png,0.0
train,COD10K-NonCAM-2-Aquatic-914.png,0.0
train,COD10K-NonCAM-3-Flying-1075.png,0.0
train,COD10K-NonCAM-5-Background-4-Sky-4368.png,0.0
train,COD10K-NonCAM-2-Aquatic-859.png,0.0
train,COD10K-NonCAM-4-Terrestial-2882.png,0.0
train,COD10K-NonCAM-1-Amphibian-67.png,0.0
train,COD10K-NonCAM-5-Background-3-Sand-3825.png,0.0
train,COD10K-NonCAM-5-Background-4-Sky-4364.png,0.0
train,COD10K-NonCAM-2-Aquatic-320.png,0.0
train,COD10K-NonCAM-3-Flying-1637.png,0.0
train,COD10K-NonCAM-5-Background-5-Vegetation-4897.png,0.0
train,COD10K-NonCAM-5-Background-4-Sky-4322.png,0.0
train,COD10K-NonCAM-2-Aquatic-465.png,0.0
train,COD10K-NonCAM-5-Background-4-Sky-4362.png,0.0
train,COD10K-NonCAM-4-Terrestial-2196.png,0.0
train,COD10K-NonCAM-4-Terrestial-2674.png,0.0
train,COD10K-NonCAM-5-Background-5-Vegetation-4547.png,0.0
train,COD10K-NonCAM-4-Terrestial-1997.png,0.0
train,COD10K-NonCAM-5-Background-2-Ocean-3322.png,0.0
train,COD10K-NonCAM-3-Flying-1764.png,0.0
train,COD10K-NonCAM-3-Flying-1299.png,0.0
train,COD10K-NonCAM-2-Aquatic-506.png,0.0
train,COD10K-NonCAM-5-Background-2-Ocean-3150.png,0.0
train,COD10K-NonCAM-4-Terrestial-2660.png,0.0
train,COD10K-NonCAM-2-Aquatic-316.png,0.0
train,COD10K-NonCAM-1-Amphibian-203.png,0.0
train,COD10K-NonCAM-5-Background-2-Ocean-3350.png,0.0
train,COD10K-NonCAM-4-Terrestial-2320.png,0.0
train,COD10K-NonCAM-3-Flying-1681.png,0.0
train,COD10K-NonCAM-5-Background-3-Sand-4000.png,0.0
train,COD10K-NonCAM-3-Flying-1001.png,0.0
train,COD10K-NonCAM-3-Flying-1088.png,0.0
train,COD10K-NonCAM-5-Background-5-Vegetation-4536.png,0.0
train,COD10K-NonCAM-5-Background-2-Ocean-3497.png,0.0
train,COD10K-NonCAM-4-Terrestial-2691.png,0.0
train,COD10K-NonCAM-4-Terrestial-2863.png,0.0
train,COD10K-NonCAM-4-Terrestial-2949.png,0.0
train,COD10K-NonCAM-4-Terrestial-2287.png,0.0
train,COD10K-NonCAM-4-Terrestial-2892.png,0.0
train,COD10K-NonCAM-3-Flying-1896.png,0.0
train,COD10K-NonCAM-2-Aquatic-263.png,0.0
train,COD10K-NonCAM-3-Flying-1178.png,0.0
train,COD10K-NonCAM-4-Terrestial-2669.png,0.0
train,COD10K-NonCAM-5-Background-4-Sky-4465.png,0.0
train,COD10K-NonCAM-5-Background-2-Ocean-3346.png,0.0
train,COD10K-NonCAM-5-Background-4-Sky-4052.png,0.0
train,COD10K-NonCAM-3-Flying-1168.png,0.0
train,COD10K-NonCAM-5-Background-2-Ocean-3205.png,0.0
train,COD10K-NonCAM-5-Background-1-Indoor-3016.png,0.0
train,COD10K-NonCAM-2-Aquatic-257.png,0.0
train,COD10K-NonCAM-2-Aquatic-828.png,0.0
train,COD10K-NonCAM-5-Background-2-Ocean-3541.png,0.0
train,COD10K-NonCAM-5-Background-3-Sand-3636.png,0.0
train,COD10K-NonCAM-4-Terrestial-2357.png,0.0
train,COD10K-NonCAM-2-Aquatic-265.png,0.0
train,COD10K-NonCAM-2-Aquatic-259.png,0.0
train,COD10K-NonCAM-5-Background-4-Sky-4333.png,0.0
train,COD10K-NonCAM-4-Terrestial-2124.png,0.0
train,COD10K-NonCAM-5-Background-3-Sand-4034.png,0.0
train,COD10K-NonCAM-5-Background-4-Sky-4290.png,0.0
train,COD10K-NonCAM-5-Background-4-Sky-4481.png,0.0
train,COD10K-NonCAM-5-Background-2-Ocean-3206.png,0.0
train,COD10K-NonCAM-4-Terrestial-2022.png,0.0
train,COD10K-NonCAM-5-Background-4-Sky-4417.png,0.0
train,COD10K-NonCAM-3-Flying-1497.png,0.0
train,COD10K-NonCAM-3-Flying-1539.png,0.0
train,COD10K-NonCAM-3-Flying-1198.png,0.0
train,COD10K-NonCAM-3-Flying-1119.png,0.0
train,COD10K-NonCAM-3-Flying-1917.png,0.0
train,COD10K-NonCAM-1-Amphibian-207.png,0.0
train,COD10K-NonCAM-5-Background-3-Sand-4018.png,0.0
train,COD10K-NonCAM-4-Terrestial-2020.png,0.0
train,COD10K-NonCAM-3-Flying-1247.png,0.0
train,COD10K-NonCAM-5-Background-3-Sand-3901.png,0.0
train,COD10K-NonCAM-1-Amphibian-16.png,0.0
train,COD10K-NonCAM-3-Flying-1424.png,0.0
train,COD10K-NonCAM-4-Terrestial-2234.png,0.0
train,COD10K-NonCAM-2-Aquatic-386.png,0.0
train,COD10K-NonCAM-5-Background-4-Sky-4480.png,0.0
train,COD10K-NonCAM-3-Flying-1912.png,0.0
train,COD10K-NonCAM-4-Terrestial-2250.png,0.0
train,COD10K-NonCAM-5-Background-2-Ocean-3523.png,0.0
train,COD10K-NonCAM-5-Background-3-Sand-3957.png,0.0
train,COD10K-NonCAM-5-Background-2-Ocean-3193.png,0.0
train,COD10K-NonCAM-5-Background-4-Sky-4366.png,0.0
train,COD10K-NonCAM-4-Terrestial-2596.png,0.0
train,COD10K-NonCAM-1-Amphibian-89.png,0.0
train,COD10K-NonCAM-2-Aquatic-443.png,0.0
train,COD10K-NonCAM-5-Background-3-Sand-3660.png,0.0
train,COD10K-NonCAM-5-Background-3-Sand-3737.png,0.0
train,COD10K-NonCAM-5-Background-1-Indoor-3004.png,0.0
train,COD10K-NonCAM-4-Terrestial-1988.png,0.0
train,COD10K-NonCAM-5-Background-3-Sand-3613.png,0.0
train,COD10K-NonCAM-5-Background-2-Ocean-3477.png,0.0
train,COD10K-NonCAM-4-Terrestial-2548.png,0.0
train,COD10K-NonCAM-3-Flying-1049.png,0.0
train,COD10K-NonCAM-4-Terrestial-2015.png,0.0
train,COD10K-NonCAM-5-Background-3-Sand-3817.png,0.0
train,COD10K-NonCAM-3-Flying-1553.png,0.0
train,COD10K-NonCAM-3-Flying-1782.png,0.0
train,COD10K-NonCAM-5-Background-4-Sky-4416.png,0.0
train,COD10K-NonCAM-5-Background-1-Indoor-3014.png,0.0
train,COD10K-NonCAM-4-Terrestial-2822.png,0.0
train,COD10K-NonCAM-3-Flying-1350.png,0.0
train,COD10K-NonCAM-3-Flying-1607.png,0.0
train,COD10K-NonCAM-4-Terrestial-2919.png,0.0
train,COD10K-NonCAM-3-Flying-1862.png,0.0
train,COD10K-NonCAM-5-Background-3-Sand-3976.png,0.0
train,COD10K-NonCAM-3-Flying-1450.png,0.0
train,COD10K-NonCAM-4-Terrestial-2462.png,0.0
train,COD10K-NonCAM-5-Background-2-Ocean-3222.png,0.0
train,COD10K-NonCAM-5-Background-2-Ocean-3402.png,0.0
train,COD10K-NonCAM-2-Aquatic-439.png,0.0
train,COD10K-NonCAM-4-Terrestial-2275.png,0.0
